,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,days_since_1900
12528,0,69,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,248360,4,20,27758
12529,0,56,0.67,0.939,9,-2.06,1,0.0427,0.0463,1.1e-06,0.335,0.264,127.946,209533,4,13,41248
12530,0,0,0.328,0.853,9,-6.531,1,0.0394,0.000192,0.238,0.0701,0.313,175.932,447086,4,18,40177
12531,0,57,0.711,0.433,8,-12.042,1,0.0611,0.471,0.00426,0.12,0.934,87.527,201267,4,17,36890
12532,0,24,0.582,0.643,9,-5.251,1,0.0899,0.286,0.000105,0.127,0.163,88.026,227950,4,6,42239
12533,0,0,0.456,0.558,7,-11.748,1,0.0798,9.84e-05,0.798,0.0993,0.675,167.568,204560,4,18,37255
12534,0,0,0.408,0.83,7,-7.932,1,0.086,0.000327,0.58,0.131,0.674,137.778,262973,4,18,39081
12535,1,77,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4,13,43845
12536,0,67,0.216,0.882,11,-5.176,0,0.0439,0.00147,0.0,0.308,0.656,189.286,193427,4,18,38744
12537,0,35,0.33,0.733,11,-7.438,0,0.0388,0.00378,0.857,0.104,0.0645,82.06,264000,4,12,42900
12538,1,0,0.741,0.888,5,-6.793,0,0.156,0.0826,0.000498,0.403,0.681,138.973,229987,4,4,44097
12539,0,0,0.729,0.536,7,-6.789,1,0.32,0.322,0.000179,0.036,0.762,133.898,174187,4,17,41843
12540,0,62,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26e-06,0.0893,0.714,128.142,229413,4,18,38591
12541,0,55,0.614,0.949,0,-4.948,1,0.0468,0.00482,0.215,0.298,0.733,118.987,177621,4,4,40439
12542,1,44,0.396,0.527,1,-9.258,1,0.306,0.0813,0.0,0.361,0.167,78.848,175707,4,9,43402
12543,0,70,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,4,13,41962
12544,0,27,0.556,0.905,4,-3.846,1,0.285,0.00284,0.000121,0.114,0.211,127.965,221719,4,7,43159
12545,0,0,0.723,0.978,4,-2.758,0,0.0406,0.183,0.0756,0.177,0.698,126.03,204772,4,6,42686
12546,0,49,0.47,0.806,2,-7.165,1,0.0369,0.379,0.0624,0.86,0.787,132.359,278907,4,18,26243
12547,1,45,0.687,0.692,10,-6.676,0,0.051,0.0296,0.0,0.125,0.428,170.042,142205,3,9,43978
12548,0,81,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4,12,37143
12549,0,52,0.273,0.58,5,-6.015,0,0.0644,0.00633,0.0,0.165,0.441,181.338,207373,3,18,42851
12550,0,0,0.687,0.821,1,-7.32,1,0.0391,0.037,0.773,0.205,0.455,127.979,344920,4,4,40177
12551,0,0,0.736,0.47,0,-6.409,1,0.1,0.0397,0.0295,0.0816,0.171,96.229,159267,4,9,38949
12552,0,28,0.463,0.703,5,-5.829,0,0.155,0.153,1.13e-05,0.148,0.0391,191.82,266721,4,9,42120
12553,0,57,0.605,0.716,2,-5.471,1,0.0285,0.0261,5.82e-06,0.13,0.868,112.302,197467,4,18,28854
12554,0,0,0.334,0.29,1,-11.435,1,0.0311,0.942,6.49e-05,0.131,0.359,77.5,192893,4,10,39659
12555,0,30,0.689,0.925,8,-3.55,0,0.0466,0.00541,0.222,0.213,0.56,124.989,249626,4,6,41951
12556,0,0,0.443,0.555,4,-9.303,0,0.0474,0.0533,0.024,0.311,0.755,87.982,271027,4,18,26749
12557,0,48,0.452,0.847,11,-8.064,1,0.0405,0.000134,0.125,0.303,0.196,173.918,224483,4,7,42108
12558,0,44,0.57,0.781,10,-6.616,0,0.0383,0.0378,1.27e-06,0.117,0.274,143.081,197347,4,9,42716
12559,1,82,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,4,16,43824
12560,1,0,0.545,0.941,8,-6.252,1,0.069,8.5e-06,0.804,0.0934,0.0701,110.026,249533,4,12,39812
12561,0,79,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,4,9,43012
12562,0,29,0.715,0.577,5,-7.502,0,0.0452,0.119,8.75e-06,0.348,0.707,87.465,255720,4,16,38410
12563,1,43,0.464,0.822,1,-1.881,1,0.294,0.0568,0.0,0.103,0.722,79.973,202641,4,9,43216
12564,0,41,0.436,0.178,5,-13.36,1,0.0448,0.996,0.912,0.259,0.464,111.858,202240,4,0,34698
12565,0,0,0.469,0.865,6,-4.179,1,0.332,0.118,0.0,0.0992,0.516,92.045,263640,4,13,39446
12566,0,0,0.618,0.692,7,-11.373,0,0.0435,0.658,0.294,0.0878,0.887,110.804,458735,4,10,41623
12567,0,6,0.501,0.633,5,-6.56,1,0.0466,0.00358,0.0,0.351,0.463,165.029,135573,4,16,44123
12568,0,0,0.654,0.867,6,-7.621,1,0.119,0.000519,0.0,0.0746,0.6,92.898,288800,4,12,35794
12569,0,0,0.871,0.893,5,-3.774,1,0.0403,0.474,0.852,0.0891,0.657,126.016,184762,4,4,42826
12570,0,53,0.676,0.907,9,-5.711,0,0.0384,0.0305,0.00193,0.0908,0.633,120.035,238107,4,13,32025
12571,0,38,0.769,0.656,9,-9.682,0,0.0972,0.00657,0.672,0.202,0.697,141.596,294573,4,18,39525
12572,0,2,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,244293,4,18,42242
12573,0,0,0.305,0.917,2,-12.389,1,0.04,3.58e-05,0.847,0.272,0.81,85.996,72840,4,14,30838
12574,0,0,0.604,0.519,7,-10.142,0,0.196,0.701,0.0492,0.0861,0.944,144.999,132347,4,13,39081
12575,0,6,0.297,0.818,7,-12.064,1,0.0372,0.00157,0.0066,0.504,0.881,193.039,108468,4,14,32143
12576,0,53,0.471,0.87,2,-4.998,0,0.0436,0.168,0.000388,0.254,0.823,66.992,239200,4,1,32083
12577,0,61,0.583,0.717,11,-7.424,0,0.0293,0.0387,7.3e-05,0.153,0.671,99.211,206240,4,1,27718
12578,0,72,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,214107,4,3,38716
12579,1,20,0.929,0.43,6,-9.899,1,0.173,0.0276,3.78e-06,0.0815,0.855,98.337,241467,4,9,32507
12580,0,47,0.306,0.426,2,-10.943,0,0.0297,0.159,0.0,0.0867,0.326,73.22,191493,4,18,32872
12581,0,0,0.633,0.787,2,-13.199,1,0.0453,0.0174,0.284,0.0406,0.923,152.351,206520,4,18,36159
12582,1,51,0.519,0.664,1,-7.274,1,0.277,0.0785,0.0,0.146,0.518,73.019,248359,4,9,44076
12583,0,71,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,210240,4,13,43236
12584,0,0,0.427,0.996,2,-1.88,1,0.16,0.00204,0.0188,0.394,0.103,149.988,204400,4,21,42494
12585,0,39,0.739,0.479,5,-17.655,1,0.0478,0.465,0.0445,0.0633,0.785,128.067,417000,4,10,24471
12586,0,65,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,4,5,27466
12587,1,61,0.72,0.542,1,-7.583,1,0.0482,0.0514,3.5e-06,0.136,0.374,74.977,136462,4,9,44076
12588,0,0,0.68,0.659,2,-8.722,1,0.0428,0.164,0.0,0.122,0.929,122.566,152027,4,20,40533
12589,0,33,0.831,0.784,0,-5.349,0,0.0482,0.0526,0.000134,0.129,0.692,123.977,151989,4,13,42438
12590,0,0,0.65,0.24,0,-16.827,1,0.0384,0.459,0.0,0.46,0.734,82.245,117493,3,13,34333
12591,0,0,0.0965,0.199,8,-14.254,0,0.0348,0.676,0.885,0.0968,0.0439,71.058,428987,4,2,39018
12592,0,0,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,280636,4,18,29219
12593,0,47,0.321,0.805,8,-4.203,1,0.103,0.0362,0.00631,0.0948,0.214,100.021,232387,5,16,42084
12594,0,0,0.445,0.676,10,-10.848,0,0.0307,0.78,0.000138,0.183,0.965,94.578,209229,4,11,41686
12595,1,65,0.848,0.649,2,-6.083,1,0.315,0.232,0.0,0.101,0.629,118.04,181948,4,9,43516
12596,0,32,0.596,0.822,4,-5.882,0,0.0562,0.228,0.0,0.0755,0.856,88.343,209774,4,10,25567
12597,0,49,0.435,0.466,5,-10.856,1,0.0557,0.158,0.00315,0.132,0.646,92.516,1360027,4,18,26359
12598,0,59,0.723,0.723,4,-5.522,1,0.0269,0.043,3.99e-05,0.326,0.694,109.988,215033,4,3,43698
12599,1,0,0.662,0.605,5,-5.824,0,0.0481,0.0174,0.0,0.0787,0.418,80.038,213027,4,16,39054
12600,0,41,0.41,0.917,2,-3.368,1,0.0563,0.000439,0.861,0.0825,0.0985,127.546,247500,4,6,42063
12601,1,30,0.676,0.567,5,-8.033,1,0.116,0.0526,0.0,0.151,0.484,85.027,225933,4,16,42655
12602,1,54,0.509,0.652,1,-6.417,0,0.337,0.531,0.0,0.121,0.292,93.413,203760,5,16,43614
12603,0,0,0.825,0.52,10,-8.056,0,0.0505,0.0509,0.334,0.0582,0.179,127.998,410480,4,5,40015
12604,0,0,0.504,0.949,1,-4.474,0,0.0416,0.00594,2.91e-06,0.242,0.581,160.037,217707,4,18,38351
12605,0,0,0.533,0.78,7,-6.986,1,0.165,0.277,0.0,0.147,0.934,172.468,157000,4,0,40177
12606,0,0,0.561,0.942,4,-3.384,0,0.266,0.0516,4.95e-06,0.372,0.55,90.974,260065,4,16,43047
12607,0,68,0.528,0.854,7,-3.94,1,0.532,0.645,0.0,0.617,0.512,179.835,279941,3,9,44279
12608,0,0,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00935,0.0835,0.937,99.95,185899,4,4,43418
12609,0,0,0.753,0.579,0,-9.257,1,0.0512,0.424,0.0,0.076,0.966,138.053,228027,4,18,35262
12610,0,18,0.7,0.991,3,-2.112,0,0.252,0.0254,0.134,0.197,0.421,149.946,139200,4,6,42690
12611,0,0,0.547,0.687,6,-8.705,1,0.026,0.00236,0.695,0.123,0.253,139.98,276747,4,18,40542
12612,0,48,0.693,0.196,11,-12.253,1,0.0352,0.955,0.0627,0.124,0.568,114.227,167812,4,13,44410
12613,1,0,0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.936,104.074,209813,4,13,33363
12614,0,23,0.441,0.968,9,-5.963,1,0.0549,7.96e-05,0.00191,0.378,0.411,152.123,291133,4,14,41229
12615,0,66,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,4,18,31776
12616,0,0,0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806,354613,4,18,26240
12617,0,60,0.694,0.718,2,-6.188,1,0.0322,0.0159,1.72e-06,0.287,0.368,121.074,216667,4,3,43250
12618,0,67,0.474,0.387,2,-14.416,0,0.0305,0.642,0.00557,0.143,0.545,118.486,241347,4,18,25874
12619,0,28,0.664,0.862,1,-2.873,1,0.0615,9.36e-05,0.286,0.505,0.426,74.996,249832,4,6,43509
12620,1,38,0.776,0.715,1,-5.553,1,0.11,0.257,0.0,0.12,0.772,103.0,178472,4,9,42291
12621,0,13,0.717,0.337,10,-12.239,1,0.0302,0.912,0.0,0.174,0.766,106.772,162800,4,8,41595
12622,0,24,0.782,0.664,2,-8.789,0,0.0393,0.0325,1.91e-06,0.0696,0.604,95.008,234987,4,13,42980
12623,0,29,0.645,0.715,1,-7.64,1,0.271,0.144,0.862,0.105,0.508,123.959,276600,4,4,43670
12624,0,40,0.93,0.591,10,-12.01,0,0.157,0.000543,0.000205,0.0834,0.268,118.957,234373,4,9,32141
12625,0,73,0.517,0.622,1,-3.536,0,0.0577,0.174,0.0,0.105,0.463,170.154,217507,4,7,42228
12626,0,37,0.506,0.954,0,-2.349,0,0.103,0.00943,0.00894,0.144,0.396,145.091,233181,4,6,42627
12627,0,72,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027,4,18,38809
12628,0,51,0.46,0.873,0,-7.96,1,0.0602,0.0161,4.27e-05,0.255,0.485,146.247,242493,4,18,35098
12629,0,30,0.479,0.855,4,-4.607,1,0.0353,0.0167,3.46e-05,0.0939,0.26,132.02,193750,4,4,42669
12630,1,49,0.72,0.484,1,-5.021,1,0.415,0.0132,0.0299,0.113,0.166,179.957,194817,4,16,43767
12631,0,17,0.722,0.154,10,-14.311,0,0.229,0.929,0.0,0.106,0.505,108.845,141960,4,13,40475
12632,0,0,0.65,0.935,8,-3.521,1,0.0849,0.0002,0.785,0.366,0.123,128.067,198750,4,7,42973
12633,0,91,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4,13,44502
12634,1,47,0.868,0.496,1,-6.885,1,0.217,0.18,0.0,0.143,0.212,100.047,171950,4,16,44024
12635,0,0,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,4,18,27717
12636,0,17,0.741,0.827,11,-7.772,1,0.0993,0.000165,0.851,0.0591,0.0353,129.125,394128,4,21,43684
12637,0,28,0.712,0.528,8,-10.759,0,0.08,0.195,0.0116,0.112,0.504,148.053,186434,4,9,44199
12638,0,74,0.57,0.717,1,-4.914,1,0.029,0.00967,0.0,0.0833,0.321,111.91,250453,4,13,39446
12639,0,34,0.576,0.912,7,-6.079,1,0.0402,0.00344,0.824,0.605,0.215,128.012,300013,4,6,40447
12640,0,33,0.432,0.565,0,-10.162,0,0.0363,0.821,0.0235,0.128,0.511,172.032,143213,4,13,41220
12641,0,54,0.638,0.709,7,-5.464,0,0.039,0.00803,1.59e-06,0.335,0.913,143.984,221027,4,18,40881
12642,0,16,0.727,0.604,8,-10.787,1,0.0497,0.407,0.574,0.0441,0.956,162.287,135040,4,0,39656
12643,0,62,0.384,0.125,10,-22.4,1,0.0315,0.987,0.929,0.112,0.369,80.185,120741,1,2,43803
12644,0,75,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4,13,43110
12645,1,65,0.522,0.725,5,-5.184,0,0.302,0.556,0.0,0.799,0.81,108.36,175783,4,9,40401
12646,0,0,0.563,0.283,2,-11.858,1,0.0395,0.872,0.000143,0.0899,0.228,106.973,204067,4,13,43775
12647,1,45,0.562,0.554,0,-6.114,1,0.026,8.74e-05,2.14e-06,0.115,0.246,82.064,216557,4,9,41176
12648,0,49,0.234,0.114,11,-19.136,0,0.0366,0.968,0.00391,0.103,0.21,189.986,186000,3,13,44152
12649,0,38,0.671,0.578,1,-7.835,1,0.0393,0.0767,8.17e-05,0.155,0.213,95.999,209240,4,8,42071
12650,0,0,0.69,0.58,6,-6.474,0,0.0838,0.478,0.0,0.373,0.771,84.985,149173,4,11,36072
12651,1,8,0.685,0.783,7,-4.833,1,0.0779,0.16,0.0,0.182,0.804,101.134,187811,4,13,44062
12652,1,31,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,213053,4,16,42200
12653,1,0,0.871,0.446,1,-9.818,1,0.424,0.452,0.0,0.161,0.685,95.518,251309,4,9,42751
12654,0,0,0.688,0.223,4,-11.476,1,0.0619,0.849,2.1e-06,0.0974,0.701,93.551,128040,4,18,40170
12655,1,0,0.786,0.318,10,-7.186,0,0.0534,0.592,0.0,0.0996,0.399,110.575,312347,4,15,41776
12656,0,78,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,192921,4,13,44153
12657,1,78,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,16,42536
12658,0,64,0.773,0.581,8,-8.466,1,0.432,0.0352,0.0,0.485,0.711,94.093,203067,4,9,36065
12659,0,52,0.79,0.73,9,-9.904,1,0.0802,0.0729,0.0,0.0619,0.899,109.254,191080,4,5,40236
12660,0,0,0.526,0.0626,1,-15.551,1,0.075,0.949,0.000223,0.0997,0.439,70.225,160227,4,0,34698
12661,0,0,0.629,0.511,5,-9.112,1,0.0839,0.795,0.0,0.214,0.788,103.167,166707,4,0,40637
12662,0,0,0.55,0.709,2,-10.478,1,0.0554,0.685,0.247,0.696,0.894,111.734,735067,4,10,39993
12663,0,1,0.327,0.851,4,-6.523,1,0.0489,0.00554,1.34e-06,0.648,0.8,111.152,149587,4,14,41120
12664,0,0,0.462,0.812,6,-5.988,1,0.311,0.0573,0.0,0.186,0.632,172.461,195416,4,9,41273
12665,0,67,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,161747,4,13,43656
12666,0,48,0.502,0.445,1,-9.562,1,0.0688,0.481,0.0,0.0823,0.939,140.988,145653,4,0,38662
12667,0,0,0.794,0.56,9,-6.491,0,0.0319,0.367,0.0107,0.0371,0.963,119.813,298893,4,20,30680
12668,0,0,0.928,0.531,5,-6.52,0,0.161,0.0969,0.314,0.16,0.765,109.963,215333,4,18,29883
12669,0,42,0.408,0.253,7,-15.5,1,0.059,0.673,0.00628,0.0986,0.151,132.992,318200,4,18,30394
12670,0,30,0.602,0.846,1,-6.158,1,0.111,0.133,0.0,0.184,0.328,126.998,170606,4,9,42550
12671,0,0,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,190933,4,10,41881
12672,0,0,0.634,0.638,5,-5.422,1,0.0376,0.67,4.73e-05,0.116,0.942,94.594,237813,4,10,40426
12673,0,0,0.425,0.651,10,-6.131,1,0.0287,0.105,0.0,0.138,0.366,159.363,394173,4,13,39522
12674,0,75,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4,18,26632
12675,0,17,0.761,0.787,4,-5.672,1,0.104,0.542,0.148,0.0826,0.89,130.311,126507,4,20,39812
12676,0,25,0.39,0.701,9,-15.205,1,0.04,5.01e-05,0.0071,0.105,0.573,104.677,143533,4,18,32841
12677,1,65,0.906,0.545,11,-4.977,0,0.344,0.181,0.0,0.091,0.543,139.932,186827,4,16,43579
12678,0,24,0.366,0.332,0,-12.225,1,0.0407,0.431,8.34e-05,0.764,0.458,173.856,165053,3,13,23010
12679,1,0,0.743,0.889,10,-5.567,1,0.0409,0.00363,0.143,0.383,0.191,103.963,259889,4,13,42816
12680,0,17,0.176,0.88,6,-7.117,0,0.0431,5.76e-06,0.00535,0.105,0.354,101.038,65970,4,14,30454
12681,0,48,0.79,0.779,1,-2.642,1,0.0416,0.00397,0.000155,0.159,0.228,150.115,171733,4,9,43201
12682,0,39,0.683,0.935,1,-4.63,0,0.0452,0.00314,0.791,0.0724,0.353,127.968,361870,4,4,41685
12683,0,65,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320,4,13,40138
12684,0,0,0.642,0.677,0,-4.655,1,0.03,0.207,0.0,0.303,0.871,134.116,178227,4,13,37985
12685,0,39,0.367,0.49,4,-10.356,0,0.0335,0.00858,0.0,0.466,0.591,140.17,227800,4,18,34333
12686,1,43,0.493,0.635,0,-6.086,1,0.211,0.132,0.000302,0.714,0.278,148.799,251588,4,9,41938
12687,1,59,0.467,0.753,9,-5.319,0,0.0454,0.17,0.0,0.245,0.44,89.02,212960,4,13,44144
12688,1,27,0.66,0.529,1,-8.814,1,0.0751,0.492,5.17e-05,0.237,0.17,91.893,211304,4,6,42382
12689,0,0,0.719,0.959,6,-2.575,0,0.0604,0.0189,0.693,0.391,0.483,126.029,203112,4,6,42977
12690,0,65,0.752,0.548,11,-10.532,0,0.0329,0.295,0.115,0.0582,0.658,105.125,387867,4,5,29950
12691,0,93,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4,13,44461
12692,0,45,0.692,0.133,7,-15.071,1,0.147,0.988,0.0141,0.617,0.445,121.866,201493,4,10,37985
12693,0,26,0.469,0.863,7,-4.554,0,0.0339,0.0475,0.0,0.283,0.517,160.94,223400,4,3,39446
12694,0,67,0.49,0.817,8,-5.405,1,0.0355,0.455,0.0,0.0885,0.808,168.115,230373,4,3,38417
12695,0,47,0.346,0.753,10,-4.606,0,0.273,0.0229,0.0641,0.3,0.184,79.275,164640,4,9,40299
12696,1,52,0.346,0.824,2,-5.054,1,0.134,0.00457,0.000266,0.356,0.116,169.002,159964,4,9,42105
12697,1,67,0.836,0.614,8,-4.543,0,0.311,0.345,9.86e-05,0.088,0.603,101.97,199521,4,16,43269
12698,1,0,0.325,0.903,11,-5.97,0,0.0502,8.72e-06,5.94e-06,0.0962,0.368,102.099,249053,4,14,43949
12699,1,67,0.782,0.659,1,-3.103,1,0.248,0.0696,0.0,0.168,0.336,148.03,131761,4,9,43530
12700,0,26,0.568,0.814,4,-6.646,1,0.0425,0.0357,0.000875,0.461,0.677,116.224,200773,4,0,25567
12701,0,0,0.547,0.285,4,-12.351,0,0.0499,0.616,0.0,0.141,0.35,81.661,303926,4,18,28489
12702,1,69,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,259000,4,13,42893
12703,0,36,0.476,0.798,2,-5.405,1,0.0869,0.00677,0.0914,0.583,0.0372,92.781,309677,4,6,43267
12704,0,0,0.344,0.389,1,-17.961,0,0.0422,0.492,0.00361,0.125,0.727,172.675,238867,4,5,27028
12705,0,23,0.262,0.923,2,-10.314,0,0.12,0.00266,0.000102,0.443,0.334,92.72,71373,4,14,39089
12706,0,51,0.786,0.547,1,-11.416,1,0.262,0.0397,0.272,0.0378,0.683,92.603,302840,4,15,41986
12707,0,70,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4,20,31046
12708,0,32,0.78,0.77,9,-6.185,0,0.0845,0.0574,0.0,0.701,0.961,99.219,186200,4,16,36524
12709,0,66,0.668,0.744,2,-3.554,0,0.0349,0.0959,0.0,0.0918,0.325,102.845,258800,4,13,36159
12710,0,1,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,243027,4,18,25694
12711,0,44,0.558,0.632,9,-8.339,0,0.284,0.832,0.105,0.198,0.519,161.764,211200,4,15,43481
12712,0,1,0.276,0.84,9,-9.964,0,0.196,0.000253,0.00163,0.0685,0.491,185.184,212920,4,14,31411
12713,1,25,0.722,0.852,1,-3.238,1,0.405,0.00168,0.389,0.0744,0.181,145.121,212276,4,7,42955
12714,0,18,0.477,0.162,8,-14.974,1,0.0351,0.941,0.751,0.175,0.434,137.752,256747,4,10,42641
12715,0,56,0.505,0.119,7,-17.252,1,0.0425,0.893,0.0,0.198,0.371,85.953,85840,4,13,41504
12716,0,0,0.666,0.878,7,-2.85,0,0.0973,0.03,0.0,0.0828,0.669,119.932,222160,4,9,40370
12717,1,62,0.334,0.81,9,-4.855,0,0.0632,0.00457,0.0,0.158,0.306,151.643,206605,4,9,43257
12718,0,72,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,263333,4,18,35379
12719,0,0,0.584,0.647,7,-5.464,1,0.207,0.686,0.0,0.106,0.341,91.765,250545,4,13,42424
12720,0,0,0.467,0.483,2,-10.804,0,0.0482,0.748,0.013,0.0369,0.723,95.889,472507,4,19,39812
12721,0,3,0.605,0.291,5,-17.148,0,0.0531,0.895,0.158,0.114,0.719,95.285,431320,4,10,22280
12722,0,65,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,203453,4,0,29219
12723,0,79,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4,13,42099
12724,0,0,0.642,0.558,8,-9.273,1,0.0387,0.835,0.0,0.309,0.97,97.69,235067,4,10,40237
12725,1,30,0.841,0.507,11,-10.37,0,0.343,0.691,1.32e-05,0.11,0.772,94.375,209630,4,9,42535
12726,0,0,0.803,0.508,10,-14.669,0,0.19,0.0176,0.137,0.259,0.217,98.032,227695,4,9,40717
12727,0,0,0.582,0.407,6,-9.445,0,0.0273,0.556,6.56e-05,0.133,0.326,95.444,215133,4,13,36524
12728,0,1,0.544,0.741,8,-9.525,1,0.0749,0.424,8.83e-05,0.354,0.413,124.901,203347,4,13,43047
12729,1,30,0.737,0.728,10,-7.359,0,0.339,0.427,0.0,0.0875,0.615,128.453,196000,4,9,43593
12730,0,0,0.601,0.526,5,-10.483,0,0.0464,0.479,0.00774,0.0463,0.904,97.44,336120,4,19,39812
12731,0,74,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,4,13,42011
12732,1,41,0.791,0.805,7,-4.022,1,0.173,0.00515,0.0,0.124,0.224,180.036,206000,4,16,43704
12733,0,0,0.102,0.0259,8,-30.196,0,0.0444,0.964,0.864,0.0972,0.0319,90.128,644333,4,2,32507
12734,0,41,0.893,0.699,4,-4.657,0,0.201,0.0817,0.0566,0.393,0.475,125.031,202448,4,6,42977
12735,0,42,0.493,0.799,9,-7.632,1,0.0382,0.00171,0.0107,0.142,0.198,141.012,267429,4,6,41380
12736,1,9,0.232,0.992,4,-6.842,1,0.104,0.213,6.59e-05,0.884,0.0988,113.445,85640,4,14,37620
12737,0,31,0.569,0.905,7,-3.762,0,0.351,0.138,0.000135,0.088,0.211,155.028,207493,4,7,42893
12738,0,51,0.835,0.522,2,-10.828,0,0.0916,0.0991,0.00184,0.111,0.91,123.934,338133,4,5,28670
12739,0,56,0.611,0.568,2,-7.103,1,0.0245,0.22,1.17e-06,0.128,0.376,103.536,372187,4,1,30680
12740,0,0,0.583,0.627,4,-9.791,1,0.0551,0.058,0.000143,0.216,0.869,134.672,167680,4,18,28326
12741,0,54,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,563000,4,2,35794
12742,0,0,0.502,0.804,9,-4.602,0,0.0819,0.407,1e-06,0.108,0.488,167.938,195391,4,3,41897
12743,0,38,0.67,0.948,6,-9.14,0,0.076,2.74e-05,0.869,0.391,0.33,150.032,334318,4,21,43844
12744,0,20,0.715,0.759,6,-5.956,0,0.039,0.165,0.137,0.118,0.595,120.997,397960,4,4,40467
12745,0,48,0.725,0.831,9,-4.75,1,0.0942,0.139,0.0,0.131,0.679,111.998,195000,4,6,43152
12746,0,46,0.676,0.859,5,-9.602,0,0.0412,0.00994,0.754,0.98,0.546,111.991,396973,4,7,39403
12747,0,0,0.614,0.328,6,-9.165,0,0.0249,0.815,0.0,0.157,0.501,94.801,221867,4,13,39446
12748,0,48,0.716,0.877,2,-9.299,1,0.281,0.0128,0.000918,0.114,0.956,160.513,89667,4,18,30885
12749,0,0,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,256427,4,5,28124
12750,0,1,0.511,0.564,9,-12.702,1,0.0292,0.0607,1.57e-05,0.177,0.657,136.602,146733,4,18,35429
12751,0,27,0.679,0.394,6,-11.087,1,0.0464,0.315,1.29e-06,0.12,0.648,96.92,198040,4,13,41752
12752,0,46,0.744,0.764,6,-9.231,0,0.0717,0.0014,0.857,0.0674,0.162,128.024,423750,4,21,43194
12753,0,18,0.469,0.333,9,-22.567,0,0.0439,0.993,0.000733,0.0933,0.205,101.17,778773,4,2,38606
12754,1,66,0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,92.29,261293,4,16,33951
12755,0,47,0.527,0.225,0,-10.378,1,0.0308,0.984,0.0254,0.0985,0.205,117.034,361933,4,8,28063
12756,0,6,0.507,0.393,2,-8.557,1,0.0298,0.865,2.16e-06,0.119,0.282,100.086,170920,4,8,43145
12757,0,77,0.916,0.552,3,-5.051,0,0.0546,0.344,0.000722,0.0566,0.349,118.981,204044,4,13,44391
